,time,hight,temp,disp,type
20685,143399.999988,0.1375,268.98491199999995,0.0041517032,263.15
20686,143520.000012,0.1375,268.987939,0.0041517372,263.15
20687,143640.0,0.1375,269.018717,0.0041519222,263.15
20688,143759.99998800003,0.1375,268.9892,0.0041506352,263.15
20689,143880.000012,0.1375,268.99512899999996,0.0041515182,263.15
20690,144000.0,0.1375,269.015942,0.0041512512,263.15
20691,144119.999988,0.1375,269.002824,0.0041520402,263.15
20692,144240.00001199997,0.1375,269.012158,0.0041509322,263.15
20693,144360.0,0.1375,269.02124,0.0041523362,263.15
20694,144479.999988,0.1375,269.01543799999996,0.004214147200000001,263.15
20695,144600.000012,0.1375,269.005346,0.0042144322,263.15
20696,144720.0,0.1375,268.988696,0.0042139052000000005,263.15
20697,144839.999988,0.1375,269.001562,0.0042135452,263.15
20698,144960.000012,0.1375,269.03410599999995,0.0042148442,263.15
20699,145080.0,0.1375,269.00723899999997,0.0042139592,263.15
20700,145199.999988,0.1375,268.972803,0.0042140502,263.15
20701,145320.000012,0.1375,269.02426699999995,0.0042149052,263.15
20702,145440.0,0.1375,268.99134499999997,0.0042142201999999995,263.15
20703,145559.99998800003,0.1375,269.02616,0.0042141632,263.15
20704,145680.000012,0.1375,269.02048299999996,0.0042143862,263.15
20705,145800.0,0.1375,269.019726,0.0042151492,263.15
20706,145919.999988,0.1375,269.01859099999996,0.0042142942000000004,263.15
20707,146040.00001199997,0.1375,268.995886,0.0042136861999999995,263.15
20708,146160.0,0.1375,269.00711199999995,0.0042138522,263.15
20709,146279.999988,0.1375,269.019726,0.0042134652,263.15
20710,146400.000012,0.1375,269.01064399999996,0.0042473282,263.15
20711,146520.0,0.1375,268.995003,0.0042460542,263.15
20712,146639.999988,0.1375,268.996517,0.0042455602,263.15
20713,146760.000012,0.1375,269.005347,0.0042469392,263.15
20714,146880.0,0.1375,269.002319,0.0042460862,263.15
20715,146999.999988,0.1375,268.997526,0.0042458612,263.15
20716,147120.000012,0.1375,269.017456,0.0042460572,263.15
20717,147240.0,0.1375,268.988317,0.004245926200000001,263.15
20718,147359.99998800003,0.1375,269.00206699999995,0.0042462331999999995,263.15
20719,147480.000012,0.1375,269.009888,0.004245575200000001,263.15
20720,147600.0,0.1375,268.979992,0.0042455442000000005,263.15
