h_tot_m [mm],PT8_w_m [°C],PT6_m [°C],PT5_m [°C],PT4_m [°C],PT3_m [°C],PT3_m [°C],PT1_c_m [°C],time_h_m [h]
15.43565617,7.19694,3.010157,0.9344727,-2.55555,-4.94362,-4.94362,-9.113574,166.3333333
15.43874117,7.196941,3.001856,0.9200928,-2.553532,-4.951189,-4.951189,-9.110888,166.3666667
15.44064617,7.177515,2.989649,0.9203451,-2.578003,-4.966325,-4.966325,-9.127978,166.4
15.44138617,7.218889,3.044092,0.926652,-2.519727,-4.935547,-4.935547,-9.087695,166.4333333
15.44138617,7.20022,3.019434,0.9357341,-2.557947,-4.946143,-4.946143,-9.105762,166.4666667
15.44123117,7.217375,3.026148,0.9443116,-2.548234,-4.931259,-4.931259,-9.07915,166.5
15.44111117,7.206022,3.003077,0.9151734,-2.553532,-4.942863,-4.942863,-9.112353,166.5333333
15.44092617,7.213086,3.038233,0.9427979,-2.547982,-4.938574,-4.938574,-9.088672,166.5666667
15.44085117,7.180038,2.993311,0.9152996,-2.565137,-4.962289,-4.962289,-9.126025,166.6
15.44063617,7.202743,2.991602,0.914795,-2.560848,-4.956991,-4.956991,-9.122363,166.6333333
15.44193117,7.204257,3.015284,0.9271566,-2.55328,-4.952702,-4.952702,-9.105762,166.6666667
15.44298617,7.200977,3.006739,0.9304363,-2.559839,-4.9469,-4.9469,-9.113574,166.7
15.44631117,7.19467,2.996485,0.9188314,-2.563245,-4.938574,-4.938574,-9.117724,166.7333333
15.44881117,7.186597,3.000147,0.9205974,-2.545459,-4.953459,-4.953459,-9.1375,166.7666667
15.45178117,7.223177,3.021631,0.9400229,-2.536125,-4.927979,-4.927979,-9.096972,166.8
15.45425617,7.187732,3.016504,0.9295533,-2.539657,-4.956234,-4.956234,-9.105273,166.8333333
15.45820117,7.208167,3.017969,0.934725,-2.552775,-4.941097,-4.941097,-9.099414,166.8666667
15.45966617,7.188868,3.007471,0.9195883,-2.557316,-4.949927,-4.949927,-9.099658,166.9
15.46036117,7.20022,3.007715,0.9188314,-2.546216,-4.937565,-4.937565,-9.126269,166.9333333
15.46019617,7.217375,3.021143,0.936491,-2.543693,-4.942106,-4.942106,-9.101855,166.9666667
15.45988117,7.199716,3.015772,0.9228678,-2.555803,-4.950305,-4.950305,-9.103808,167
15.46008617,7.188615,3.012964,0.9352295,-2.559082,-4.93025,-4.93025,-9.104785,167.0333333
15.46004617,7.198202,3.010034,0.9294271,-2.57548,-4.957747,-4.957747,-9.128467,167.0666667
15.45981617,7.174236,2.987452,0.9057129,-2.57321,-4.976416,-4.976416,-9.132129,167.1
15.46018617,7.176758,2.993311,0.9115154,-2.572958,-4.959009,-4.959009,-9.11626,167.1333333
15.46104117,7.172974,2.978907,0.9079835,-2.584562,-4.979444,-4.979444,-9.130908,167.1666667
15.46244617,7.191391,2.996729,0.9213542,-2.571444,-4.95018,-4.95018,-9.12456,167.2
15.46415117,7.184831,3.004786,0.914795,-2.58103,-4.95472,-4.95472,-9.119922,167.2333333
15.46731117,7.167171,2.974512,0.8981445,-2.582292,-4.988525,-4.988525,-9.126513,167.2666667
15.46992117,7.216366,3.021875,0.9571778,-2.525781,-4.927222,-4.927222,-9.087939,167.3
15.47283117,7.183318,3.003076,0.9198406,-2.562109,-4.951189,-4.951189,-9.11626,167.3333333
15.47530117,7.20249,3.009912,0.9332113,-2.564632,-4.942107,-4.942107,-9.107959,167.3666667
15.47662617,7.194922,3.014307,0.9386353,-2.555803,-4.940845,-4.940845,-9.106006,167.4
15.47678617,7.193661,3.016016,0.9236248,-2.550757,-4.953711,-4.953711,-9.117724,167.4333333
15.47647617,7.220907,3.03042,0.9322022,-2.557821,-4.934538,-4.934538,-9.101611,167.4666667
15.47624617,7.247144,3.047998,0.9566732,-2.528557,-4.918392,-4.918392,-9.075244,167.5
15.47586617,7.205013,3.028223,0.9319499,-2.540918,-4.911328,-4.911328,-9.108691,167.5333333
15.47543617,7.236296,3.041651,0.9450684,-2.526917,-4.928357,-4.928357,-9.094531,167.5666667
15.47551117,7.217375,3.022485,0.9400229,-2.520862,-4.938827,-4.938827,-9.088916,167.6
15.47579117,7.208797,3.014551,0.9306886,-2.558578,-4.946143,-4.946143,-9.110888,167.6333333
15.47641117,7.254208,3.033594,0.9760987,-2.5278,-4.917131,-4.917131,-9.057055,167.6666667
15.47862117,7.213086,3.023829,0.9316977,-2.548739,-4.9469,-4.9469,-9.114551,167.7
15.48279117,7.222421,3.035303,0.9480957,-2.535368,-4.926717,-4.926717,-9.076221,167.7333333
15.48591117,7.186345,3.018946,0.9299317,-2.558578,-4.94917,-4.94917,-9.103564,167.7666667
15.48940617,7.218889,3.03335,0.9496095,-2.537386,-4.935043,-4.935043,-9.079394,167.8
15.49216617,7.208293,3.011866,0.9390137,-2.562866,-4.946521,-4.946521,-9.10332,167.8333333
15.49390117,7.189373,2.990991,0.9170654,-2.563623,-4.957495,-4.957495,-9.115527,167.8666667
15.49432617,7.168938,2.97854,0.9019287,-2.592383,-4.962288,-4.962288,-9.133594,167.9
15.49433617,7.204257,3.012842,0.912146,-2.552018,-4.948666,-4.948666,-9.099536,167.9333333
15.49405117,7.220276,3.039942,0.9541504,-2.532845,-4.925204,-4.925204,-9.091846,167.9666667
15.49422117,7.203248,3.008692,0.913029,-2.552523,-4.954216,-4.954216,-9.108447,168
15.49304617,7.217123,3.019434,0.9276612,-2.540161,-4.945386,-4.945386,-9.089892,168.0333333
15.49243617,7.189877,2.995264,0.9155518,-2.575985,-4.959261,-4.959261,-9.1104,168.0666667
15.49285117,7.213843,3.003565,0.9309408,-2.556559,-4.936304,-4.936304,-9.114306,168.1
15.49248617,7.23781,3.039942,0.9614665,-2.536756,-4.921167,-4.921167,-9.09917,168.1333333
15.49389617,7.253199,3.029077,0.9458253,-2.546216,-4.925961,-4.925961,-9.080615,168.1666667
15.49690617,7.197697,3.003077,0.9233724,-2.556812,-4.96027,-4.96027,-9.11272,168.2
15.49892617,7.227466,3.033594,0.9333375,-2.537638,-4.93479,-4.93479,-9.090869,168.2333333
15.50113117,7.184579,3.010401,0.9286703,-2.573967,-4.951945,-4.951945,-9.111133,168.2666667
15.50405617,7.214852,3.002588,0.9178223,-2.54117,-4.955225,-4.955225,-9.118945,168.3
15.50714617,7.17701,3.000391,0.9132813,-2.587842,-4.965316,-4.965316,-9.128711,168.3333333
15.50928117,7.212582,3.034327,0.9448161,-2.541675,-4.932015,-4.932015,-9.111133,168.3666667
15.51009617,7.219393,3.030176,0.952889,-2.537512,-4.934412,-4.934412,-9.091113,168.4
15.51217117,7.208545,3.031641,0.9311931,-2.544324,-4.945386,-4.945386,-9.107715,168.4333333
15.51189117,7.198202,3.011621,0.9183269,-2.563875,-4.939836,-4.939836,-9.111621,168.4666667
15.51162117,7.220655,3.039209,0.9462036,-2.535115,-4.916374,-4.916374,-9.088183,168.5
15.51370117,7.211951,3.015039,0.9233724,-2.566398,-4.956738,-4.956738,-9.108691,168.5333333
15.51372117,7.214096,2.996485,0.9306886,-2.555298,-4.957748,-4.957748,-9.105762,168.5666667
15.51294617,7.199715,2.997705,0.9359863,-2.554037,-4.9469,-4.9469,-9.116992,168.6
15.51396617,7.198202,2.993799,0.923877,-2.551009,-4.963802,-4.963802,-9.107715,168.6333333
15.51607617,7.176506,2.99209,0.9261475,-2.568164,-4.951441,-4.951441,-9.115527,168.6666667
15.51921117,7.206779,3.021753,0.9296794,-2.554163,-4.946143,-4.946143,-9.100146,168.7
15.52171117,7.216114,3.028711,0.9480957,-2.539909,-4.936556,-4.936556,-9.086474,168.7333333
15.52438617,7.226457,3.034815,0.9594483,-2.522502,-4.927726,-4.927726,-9.083056,168.7666667
15.52737117,7.200598,3.026758,0.9265259,-2.5611,-4.950179,-4.950179,-9.115527,168.8
15.53043617,7.205266,3.012842,0.9354818,-2.54672,-4.951189,-4.951189,-9.105517,168.8333333
15.53034117,7.199968,3.012598,0.9359865,-2.553027,-4.916374,-4.916374,-9.096484,168.8666667
15.53088617,7.193157,3.002588,0.9306886,-2.567155,-4.957495,-4.957495,-9.107959,168.9
15.53006617,7.211069,3.008448,0.9216065,-2.555298,-4.933529,-4.933529,-9.113086,168.9333333
15.53068617,7.205518,3.033106,0.9311931,-2.558704,-4.933655,-4.933655,-9.097705,168.9666667
15.53007117,7.193157,3.022485,0.9261475,-2.545964,-4.933529,-4.933529,-9.107226,169
15.53030117,7.19795,3.002344,0.9062175,-2.561605,-4.954216,-4.954216,-9.114551,169.0333333
15.53043117,7.21687,3.022608,0.9367432,-2.554289,-4.958,-4.958,-9.113574,169.0666667
15.52992617,7.215357,3.026026,0.9281657,-2.562614,-4.950936,-4.950936,-9.102832,169.1
15.53154117,7.207536,3.036524,0.9435547,-2.535368,-4.941602,-4.941602,-9.090869,169.1333333
15.53392617,7.187354,2.997461,0.9185792,-2.570183,-4.959261,-4.959261,-9.111865,169.1666667
15.53638117,7.228728,3.046045,0.9589437,-2.51897,-4.91814,-4.91814,-9.079638,169.2
15.54005617,7.226709,3.035059,0.9644938,-2.534863,-4.909815,-4.909815,-9.078662,169.2333333
15.54317617,7.200725,2.997217,0.9248862,-2.559082,-4.95472,-4.95472,-9.124072,169.2666667
15.54636117,7.218889,3.012842,0.9319499,-2.554037,-4.945638,-4.945638,-9.090014,169.3
15.54848117,7.234025,3.0375,0.9552857,-2.526034,-4.927727,-4.927727,-9.067309,169.3333333
15.54945617,7.224817,3.047998,0.960962,-2.529566,-4.92924,-4.92924,-9.073779,169.3666667
15.54946617,7.18584,3.000391,0.9319499,-2.571949,-4.960018,-4.960018,-9.119189,169.4
15.54993617,7.188615,3.014307,0.9435547,-2.562866,-4.947152,-4.947152,-9.108691,169.4333333
15.54991617,7.205518,3.037012,0.9422933,-2.548486,-4.945638,-4.945638,-9.088672,169.4666667
15.54950617,7.229232,3.012598,0.9327068,-2.567407,-4.938953,-4.938953,-9.098437,169.5
15.54918117,7.224943,3.04751,0.9647462,-2.525781,-4.927222,-4.927222,-9.079883,169.5333333
15.54957117,7.239323,3.052881,0.9594483,-2.539909,-4.928988,-4.928988,-9.06206,169.5666667
15.54975617,7.218132,3.031397,0.9367432,-2.555298,-4.932015,-4.932015,-9.097705,169.6
15.55206117,7.227845,3.016993,0.9371216,-2.550757,-4.938827,-4.938827,-9.095996,169.6333333
15.55484117,7.210816,3.007471,0.9367433,-2.571948,-4.964307,-4.964307,-9.111133,169.6666667
15.55754117,7.193157,3.018213,0.9349773,-2.546216,-4.954973,-4.954973,-9.102588,169.7
15.56028617,7.203248,3.00625,0.9342205,-2.568669,-4.944125,-4.944125,-9.103076,169.7333333
15.56268617,7.182813,3.002588,0.9180746,-2.579769,-4.955477,-4.955477,-9.109424,169.7666667
15.56566117,7.1924,3.027735,0.9470866,-2.560596,-4.940088,-4.940088,-9.101367,169.8
15.56647117,7.204761,3.007105,0.936491,-2.555676,-4.959766,-4.959766,-9.118701,169.8333333
15.56642117,7.183317,2.997461,0.9150472,-2.577246,-4.970866,-4.970866,-9.116015,169.8666667
15.56672617,7.21687,3.035791,0.9465821,-2.539909,-4.917383,-4.917383,-9.088672,169.9
15.56625617,7.172974,2.988672,0.9170654,-2.582544,-4.968343,-4.968343,-9.1375,169.9333333
15.56645617,7.241089,3.044092,0.9586914,-2.531079,-4.916374,-4.916374,-9.082324,169.9666667
15.56609617,7.212077,3.026514,0.9438071,-2.553027,-4.943116,-4.943116,-9.101855,170
15.56586117,7.186597,3.015528,0.924886,-2.559082,-4.957243,-4.957243,-9.114795,170.0333333
15.56626117,7.2257,3.039209,0.9440593,-2.538648,-4.935925,-4.935925,-9.089648,170.0666667
15.56697117,7.192904,3.006738,0.9261475,-2.566272,-4.947656,-4.947656,-9.120654,170.1
15.56830117,7.23453,3.024317,0.9518799,-2.534106,-4.928988,-4.928988,-9.094043,170.1333333
15.57004117,7.218132,3.031397,0.9515015,-2.542432,-4.925708,-4.925708,-9.110156,170.1666667
15.57242617,7.22179,3.047022,0.9612142,-2.5278,-4.920158,-4.920158,-9.076465,170.2
15.57465117,7.221411,3.046778,0.9602051,-2.517961,-4.919149,-4.919149,-9.083301,170.2333333
15.57657617,7.20905,3.026026,0.9433025,-2.542684,-4.943116,-4.943116,-9.101123,170.2666667
15.57897117,7.218132,3.031397,0.9607098,-2.551009,-4.935295,-4.935295,-9.073047,170.3
15.58014117,7.185588,3.009668,0.9165609,-2.571192,-4.953333,-4.953333,-9.115283,170.3333333
15.57975117,7.184831,3.014307,0.9289226,-2.563623,-4.952198,-4.952198,-9.113574,170.3666667
15.57999117,7.229485,3.031275,0.9518799,-2.536125,-4.923438,-4.923438,-9.068652,170.4
15.57964617,7.193157,3.008448,0.9367432,-2.54773,-4.954468,-4.954468,-9.110888,170.4333333
15.57964617,7.218762,3.009912,0.9371216,-2.565894,-4.944125,-4.944125,-9.105029,170.4666667
15.57999617,7.20577,3.013575,0.9367433,-2.556812,-4.948413,-4.948413,-9.108691,170.5
15.57941617,7.219141,3.014307,0.9443116,-2.567912,-4.961532,-4.961532,-9.107959,170.5333333
15.57973117,7.214348,3.025049,0.9359863,-2.551514,-4.960018,-4.960018,-9.114795,170.5666667
15.58093617,7.216114,3.039942,0.962728,-2.548486,-4.947656,-4.947656,-9.088916,170.6
15.58270617,7.165405,2.984034,0.9054607,-2.598816,-4.985877,-4.985877,-9.136523,170.6333333
15.58537117,7.190886,3.010401,0.9236247,-2.563623,-4.965316,-4.965316,-9.119678,170.6666667
15.58863617,7.204257,3.004297,0.9276612,-2.571696,-4.950936,-4.950936,-9.101733,170.7
15.59117117,7.191895,3.007471,0.928418,-2.566398,-4.95472,-4.95472,-9.098681,170.7333333
15.59329617,7.213086,3.028223,0.9427979,-2.560344,-4.955982,-4.955982,-9.083301,170.7666667
15.59414117,7.211825,3.032618,0.9387615,-2.546973,-4.944125,-4.944125,-9.081592,170.8
15.59518117,7.211573,3.021143,0.9576824,-2.554793,-4.937313,-4.937313,-9.088183,170.8333333
15.59514117,7.197697,3.018457,0.9304362,-2.552018,-4.945134,-4.945134,-9.098193,170.8666667
15.59535617,7.198202,3.015039,0.9203451,-2.567155,-4.957117,-4.957117,-9.116504,170.9
15.59503617,7.206275,3.024317,0.9458253,-2.555298,-4.949927,-4.949927,-9.094775,170.9333333
15.59474117,7.187606,3.000879,0.928418,-2.57548,-4.954468,-4.954468,-9.102588,170.9666667
15.59466617,7.195931,3.009912,0.9185792,-2.567407,-4.956234,-4.956234,-9.114917,171
15.59441617,7.197949,3.027979,0.9448161,-2.557064,-4.943116,-4.943116,-9.096728,171.0333333
15.59476617,7.190129,2.992823,0.9064698,-2.587842,-4.979444,-4.979444,-9.137744,171.0666667
15.59648117,7.208041,3.021387,0.9359863,-2.55555,-4.953459,-4.953459,-9.103076,171.1
15.59822117,7.209302,3.02212,0.9269044,-2.565641,-4.957495,-4.957495,-9.113574,171.1333333
15.60122617,7.230241,3.047998,0.9665121,-2.541423,-4.933655,-4.933655,-9.086474,171.1666667
15.60400617,7.210564,3.0292,0.95188,-2.548486,-4.938196,-4.938196,-9.107959,171.2
15.60725617,7.199463,3.015161,0.939266,-2.550505,-4.949422,-4.949422,-9.117724,171.2333333
15.60973117,7.201734,3.039209,0.9407797,-2.544198,-4.947657,-4.947657,-9.090747,171.2666667
15.61194117,7.219519,3.025537,0.9356079,-2.554289,-4.953964,-4.953964,-9.100879,171.3
15.61245617,7.232512,3.044092,0.9486003,-2.548739,-4.933529,-4.933529,-9.077197,171.3333333
15.61255617,7.224943,3.042627,0.9672689,-2.532341,-4.934538,-4.934538,-9.063037,171.3666667
15.61276617,7.221664,3.018457,0.9612142,-2.542179,-4.946143,-4.946143,-9.09624,171.4
15.61185117,7.177767,3.007471,0.9226156,-2.577751,-4.96027,-4.96027,-9.130664,171.4333333
15.61189617,7.196941,3.021143,0.9422933,-2.560217,-4.949549,-4.949549,-9.10625,171.4666667
15.61193117,7.219898,3.024317,0.9448161,-2.553027,-4.948666,-4.948666,-9.101367,171.5
15.61179617,7.218637,3.034815,0.9718099,-2.534863,-4.938574,-4.938574,-9.107226,171.5333333
15.61335117,7.234025,3.025537,0.9462036,-2.543441,-4.947404,-4.947404,-9.08855,171.5666667
15.61638617,7.194544,3.011866,0.9415365,-2.558073,-4.966578,-4.966578,-9.104541,171.6
15.61907617,7.224943,3.032373,0.9607096,-2.546468,-4.939584,-4.939584,-9.083545,171.6333333
15.62245117,7.221916,3.019922,0.9488526,-2.551009,-4.942863,-4.942863,-9.100879,171.6666667
15.62555117,7.204509,3.043116,0.9506185,-2.546216,-4.940088,-4.940088,-9.090381,171.7
15.62882617,7.210816,3.027491,0.9448161,-2.555046,-4.940088,-4.940088,-9.102588,171.7333333
15.63227617,7.191643,3.01919,0.9301839,-2.572327,-4.957243,-4.957243,-9.107471,171.7666667
15.63301117,7.191895,3.016992,0.9311931,-2.561605,-4.954973,-4.954973,-9.121387,171.8
15.63301117,7.218889,3.042871,0.9662598,-2.538648,-4.934033,-4.934033,-9.08855,171.8333333
15.63313617,7.218762,3.017481,0.9617188,-2.55,-4.967334,-4.967334,-9.104541,171.8666667
15.63302617,7.208545,3.019922,0.9306886,-2.570183,-4.963046,-4.963046,-9.101123,171.9
15.63228117,7.212329,2.993799,0.9291748,-2.567912,-4.959261,-4.959261,-9.098926,171.9333333
15.63221617,7.221916,3.021387,0.9503663,-2.555298,-4.936304,-4.936304,-9.095263,171.9666667
15.63254617,7.229232,3.019678,0.945573,-2.535872,-4.952198,-4.952198,-9.097705,172
15.63256617,7.237557,3.039698,0.9581869,-2.542432,-4.936682,-4.936682,-9.078906,172.0333333
15.63377617,7.196941,3.012232,0.9274089,-2.572958,-4.963298,-4.963298,-9.121631,172.0666667
15.63514117,7.205266,3.018213,0.928418,-2.562109,-4.94362,-4.94362,-9.116015,172.1
15.63773617,7.197571,3.02627,0.932959,-2.560091,-4.951189,-4.951189,-9.109179,172.1333333
15.63938617,7.208293,3.025049,0.9445639,-2.556812,-4.955982,-4.955982,-9.106982,172.1666667
15.64166617,7.199715,3.017725,0.9352295,-2.571696,-4.959766,-4.959766,-9.109179,172.2
15.64463617,7.210564,3.024073,0.9480957,-2.557316,-4.948161,-4.948161,-9.114306,172.2333333
15.64721117,7.206275,3.00918,0.9407797,-2.55,-4.945638,-4.945638,-9.112353,172.2666667
15.64799117,7.18584,3.019434,0.9309409,-2.570813,-4.961658,-4.961658,-9.12456,172.3
15.64822617,7.205013,3.024683,0.9253907,-2.560217,-4.948918,-4.948918,-9.106738,172.3333333
15.64763617,7.201229,3.020899,0.9349773,-2.563623,-4.962037,-4.962037,-9.110888,172.3666667
15.64782617,7.190886,3.012598,0.9049561,-2.571192,-4.9691,-4.9691,-9.13396,172.4
15.64758117,7.220276,3.04043,0.9597006,-2.551766,-4.947404,-4.947404,-9.10039,172.4333333
15.64736617,7.214348,3.034571,0.9496095,-2.546973,-4.941602,-4.941602,-9.087451,172.4666667
15.64744117,7.22343,3.032618,0.9597006,-2.558326,-4.942863,-4.942863,-9.113086,172.5
15.64750617,7.22898,3.027979,0.9493571,-2.557316,-4.949422,-4.949422,-9.099414,172.5333333
15.64900117,7.20249,3.022364,0.9337159,-2.562866,-4.962793,-4.962793,-9.118457,172.5666667
15.65133117,7.197445,3.034937,0.9314454,-2.563245,-4.954216,-4.954216,-9.107959,172.6
15.65454117,7.226457,3.036768,0.9422933,-2.56993,-4.942611,-4.942611,-9.093554,172.6333333
15.65639617,7.208041,3.016748,0.9223633,-2.55883,-4.953207,-4.953207,-9.105029,172.6666667
15.65992117,7.224817,3.043116,0.9507446,-2.548486,-4.92369,-4.92369,-9.087939,172.7
15.66410617,7.213087,3.024073,0.9395183,-2.555803,-4.959261,-4.959261,-9.091601,172.7333333
15.66826117,7.187859,3.036524,0.9362387,-2.567407,-4.936809,-4.936809,-9.110156,172.7666667
15.66917117,7.222421,3.03042,0.9604574,-2.536882,-4.948413,-4.948413,-9.108447,172.8
15.66914117,7.194166,3.026758,0.9362387,-2.572453,-4.956991,-4.956991,-9.12041,172.8333333
15.66908117,7.217123,3.036524,0.950114,-2.558325,-4.943116,-4.943116,-9.104785,172.8666667
15.66927617,7.187101,2.995752,0.928418,-2.579517,-4.967334,-4.967334,-9.125781,172.9
15.66846617,7.199463,3.02334,0.9390137,-2.58204,-4.960775,-4.960775,-9.132861,172.9333333
15.66823617,7.215356,3.021387,0.9367432,-2.567912,-4.957243,-4.957243,-9.110888,172.9666667
15.66741117,7.218006,3.017725,0.9327068,-2.569678,-4.960775,-4.960775,-9.107226,173
15.66799117,7.215862,3.028711,0.959196,-2.549748,-4.951945,-4.951945,-9.097217,173.0333333
15.66997617,7.229485,3.037012,0.9571778,-2.559082,-4.957495,-4.957495,-9.096484,173.0666667
15.67284617,7.231755,3.051905,0.9602051,-2.53562,-4.921924,-4.921924,-9.080859,173.1
15.67537117,7.232008,3.047022,0.9811442,-2.534359,-4.949927,-4.949927,-9.082812,173.1333333
15.67751117,7.200977,3.007837,0.9385092,-2.562488,-4.964307,-4.964307,-9.118213,173.1666667
15.67981117,7.17247,3.010401,0.923877,-2.587842,-4.981714,-4.981714,-9.145312,173.2
15.68218617,7.190382,3.007471,0.9231201,-2.568669,-4.956738,-4.956738,-9.123706,173.2333333
15.68335117,7.216114,3.03335,0.9516277,-2.556559,-4.946143,-4.946143,-9.11333,173.2666667
15.68420117,7.211573,3.02212,0.9533936,-2.547225,-4.953711,-4.953711,-9.105762,173.3
15.68464617,7.231251,3.050928,0.9738281,-2.523511,-4.92142,-4.92142,-9.072803,173.3333333
15.68377117,7.180542,3.014063,0.9405274,-2.595158,-4.970109,-4.970109,-9.127246,173.3666667
15.68434617,7.208797,3.005518,0.9387615,-2.563371,-4.949927,-4.949927,-9.102099,173.4
15.68409617,7.222925,3.024317,0.956421,-2.565137,-4.95409,-4.95409,-9.109668,173.4333333
15.68374117,7.227466,3.038965,0.9544027,-2.55883,-4.964055,-4.964055,-9.100635,173.4666667
15.68443117,7.241089,3.046778,0.9567993,-2.552018,-4.927474,-4.927474,-9.076831,173.5
15.68427117,7.225953,3.040918,0.9586914,-2.556055,-4.935043,-4.935043,-9.094287,173.5333333
15.68543117,7.233269,3.027002,0.956421,-2.536125,-4.942107,-4.942107,-9.096728,173.5666667
15.68729617,7.21006,3.033594,0.9617188,-2.559082,-4.958757,-4.958757,-9.108447,173.6
15.68896617,7.220402,3.044336,0.954655,-2.546216,-4.935295,-4.935295,-9.10625,173.6333333
15.69115117,7.208293,3.030909,0.9415365,-2.560596,-4.951945,-4.951945,-9.097705,173.6666667
15.69451617,7.193913,3.004053,0.932959,-2.575732,-4.979822,-4.979822,-9.127002,173.7
15.69678617,7.232008,3.056177,0.9821534,-2.534485,-4.925456,-4.925456,-9.083789,173.7333333
15.69900117,7.215105,3.046289,0.9518799,-2.54445,-4.955729,-4.955729,-9.122973,173.7666667
15.69975117,7.197571,3.033594,0.9390137,-2.561605,-4.946647,-4.946647,-9.085254,173.8
15.69985617,7.208923,3.043116,0.9758464,-2.542684,-4.934538,-4.934538,-9.080371,173.8333333
15.70003617,7.231755,3.044825,0.9531413,-2.55328,-4.93807,-4.93807,-9.105517,173.8666667
15.69975617,7.210564,3.007959,0.9218588,-2.573462,-4.964811,-4.964811,-9.120654,173.9
